# psi logA_t_0 f_t_0 tau_t_0 phi_t_0 logL logPrior
8.077497515662235283e-01 -2.060895699583155505e+01 2.526495936329959875e+02 3.804050645550628804e-03 2.477468979135077021e+00 3.870401228251383145e+04 0.000000000000000000e+00
7.304865057924569971e-01 -2.065364541678806987e+01 2.511755579772808460e+02 3.875713428542885454e-03 2.352741419847677484e+00 3.870401235275535873e+04 0.000000000000000000e+00
2.288867851473064263e-01 -2.071841990954063562e+01 2.521178995431791634e+02 5.407149759392507193e-03 1.146865651659665142e+00 3.870401478792975831e+04 0.000000000000000000e+00
4.617975166292145883e-01 -2.070208087957714937e+01 2.436847415285247394e+02 4.130720807067863980e-03 1.849739494020162356e+00 3.870401558543755527e+04 0.000000000000000000e+00
3.103979399447932330e+00 -2.077688341084913404e+01 2.512089219992058418e+02 6.358539124886965210e-03 7.323019087730182619e-01 3.870401652719023696e+04 0.000000000000000000e+00
2.613096199250569907e+00 -2.077539694108247303e+01 2.470103513345696058e+02 6.100750260288677167e-03 5.990853664886761187e+00 3.870401734224017127e+04 0.000000000000000000e+00
1.989764283118256705e+00 -2.079551796083801918e+01 2.490695585916841708e+02 6.785105693385812785e-03 4.823428978935843325e+00 3.870401871645179926e+04 0.000000000000000000e+00
1.112033578267851847e-01 -2.061721766465144512e+01 2.489318506077547113e+02 4.567031354529821341e-03 1.046625651103913590e+00 3.870401895334536675e+04 0.000000000000000000e+00
2.799315644018959826e-01 -2.068932930294385031e+01 2.534166812036979479e+02 4.431854967957495235e-03 1.384704083714952905e+00 3.870402067495521624e+04 0.000000000000000000e+00
2.488624357345651905e+00 -2.062617703693933180e+01 2.372837638919298797e+02 3.896434340955485902e-03 6.099958637556918362e+00 3.870402127640414983e+04 0.000000000000000000e+00
3.135094008601790189e-02 -2.058090782931523322e+01 2.409212666436377219e+02 3.774378363296099909e-03 1.017456478996631830e+00 3.870402176260627311e+04 0.000000000000000000e+00
2.760119906700703840e+00 -2.061030804589958976e+01 2.474442519292213944e+02 4.222589784445368588e-03 2.434158230990694782e-01 3.870402249657992797e+04 0.000000000000000000e+00
6.036037282799615600e-01 -2.057743638046931522e+01 2.464564962320889947e+02 3.333346649028661162e-03 2.174729466673451128e+00 3.870402356936788419e+04 0.000000000000000000e+00
1.059174491754438230e-01 -2.078954620918636564e+01 2.492487035107349698e+02 6.355533461199988805e-03 9.526491540334397490e-01 3.870402393449267402e+04 0.000000000000000000e+00
2.466868216106581801e+00 -2.067317425475564008e+01 2.479203819720376032e+02 3.953703980394637253e-03 5.752095962935935169e+00 3.870402540809706261e+04 0.000000000000000000e+00
8.030959521271403556e-01 -2.076604200648127474e+01 2.525663743496703546e+02 5.844790678987129423e-03 2.363574814744842101e+00 3.870402618350239936e+04 0.000000000000000000e+00
9.161022077391961504e-01 -2.063675584016763054e+01 2.527839661297277019e+02 4.139494301238545032e-03 2.710964928102745031e+00 3.870402646163770987e+04 0.000000000000000000e+00
1.942342332001286920e+00 -2.064107229375439800e+01 2.494867919325531034e+02 4.985015425629697045e-03 4.753871194664667676e+00 3.870402710785690579e+04 0.000000000000000000e+00
3.779025833077774843e-01 -2.080064766923963759e+01 2.460728608869665948e+02 6.206015324259529439e-03 1.582790912100314751e+00 3.870402791217050253e+04 0.000000000000000000e+00
2.651857266219221465e+00 -2.065520908357910912e+01 2.511257979216609328e+02 5.039379825492263168e-03 6.156298968811108274e+00 3.870402981350705522e+04 0.000000000000000000e+00
5.494025642532709419e-01 -2.065525534940060837e+01 2.437608821077452603e+02 4.892124331081031813e-03 1.954737988675556037e+00 3.870403207707760157e+04 0.000000000000000000e+00
2.200232617276109970e+00 -2.065642081179768041e+01 2.447673348016773502e+02 4.407421006864016208e-03 5.208491173254299333e+00 3.870403338521676778e+04 0.000000000000000000e+00
7.465399606982962011e-01 -2.064483893941833159e+01 2.437380482941231890e+02 4.967823143127324780e-03 2.389967942583541394e+00 3.870403365441584901e+04 0.000000000000000000e+00
1.644629306860712736e+00 -2.074268008523469931e+01 2.493801606058991638e+02 4.748512852836061192e-03 4.079118745405009960e+00 3.870403485860059300e+04 0.000000000000000000e+00
2.774898822800931253e+00 -2.067009593841178727e+01 2.402426086226953430e+02 4.441842715438574368e-03 1.807828578677941334e-01 3.870403488203985034e+04 0.000000000000000000e+00
1.867686990547713810e+00 -2.068751199860951218e+01 2.513014746585250521e+02 4.718435234276618061e-03 4.437236039403012811e+00 3.870403589657144767e+04 0.000000000000000000e+00
2.519492807021848968e+00 -2.061076493678717014e+01 2.468532687291337595e+02 3.466252099674192906e-03 5.930925525155563705e+00 3.870403652925396455e+04 0.000000000000000000e+00
2.589039665042753402e+00 -2.073170462855833662e+01 2.488325266324470988e+02 5.553131768611100326e-03 5.895593534615289677e+00 3.870403758241143805e+04 0.000000000000000000e+00
6.883120828141908731e-01 -2.060615747709468693e+01 2.413358290959119756e+02 4.202505824125916424e-03 2.466592682855473395e+00 3.870403791209604242e+04 0.000000000000000000e+00
2.595500432164673299e+00 -2.077054548257189381e+01 2.442863837093229336e+02 6.216000513518472707e-03 6.188186601393759645e+00 3.870403885296596127e+04 0.000000000000000000e+00
1.992182570087580373e+00 -2.070400663131886176e+01 2.521989222578390581e+02 5.560631108541697239e-03 4.795102632156921452e+00 3.870404272411308921e+04 0.000000000000000000e+00
1.755199645277888632e+00 -2.078985622835807234e+01 2.484325286434103646e+02 6.775566701552821272e-03 4.373204473858867125e+00 3.870404359672018472e+04 0.000000000000000000e+00
1.714981390321952626e+00 -2.075227007552856051e+01 2.417874336700512004e+02 5.841796377907310274e-03 4.360010307672901320e+00 3.870404424353542709e+04 0.000000000000000000e+00
1.837685661529242509e+00 -2.069310511961181831e+01 2.499955716166184914e+02 4.293076372953285279e-03 4.434206359022952348e+00 3.870404452481729822e+04 0.000000000000000000e+00
2.610432677181508065e+00 -2.077626770026374103e+01 2.480287524012944687e+02 5.299911778110163139e-03 6.108822249897936985e+00 3.870404606717349088e+04 0.000000000000000000e+00
2.394362071149807591e-01 -2.074252571364866782e+01 2.452879103564515901e+02 5.847591653834786733e-03 1.279985821209234542e+00 3.870404724728082510e+04 0.000000000000000000e+00
1.457771328410214062e+00 -2.075055280532901492e+01 2.428417782548590651e+02 5.480082520171214097e-03 3.782037893719653265e+00 3.870404785202966013e+04 0.000000000000000000e+00
2.895231555916241373e+00 -2.063457965852865073e+01 2.418249769048127007e+02 4.348451372775122108e-03 6.123053740408334056e-01 3.870404910362629744e+04 0.000000000000000000e+00
2.476786579388078113e+00 -2.058115592567979846e+01 2.410318354494268078e+02 3.866714426813258176e-03 5.918839251434524051e+00 3.870404912449050607e+04 0.000000000000000000e+00
2.519318935221264155e+00 -2.069869401960979260e+01 2.498215421103927270e+02 4.191673927552984867e-03 5.852909797775804002e+00 3.870405019150862063e+04 0.000000000000000000e+00
1.698422446551111298e+00 -2.075248767076607948e+01 2.508890963527269093e+02 5.449012526942955889e-03 4.275462825961034774e+00 3.870405036493903754e+04 0.000000000000000000e+00
8.517880465888086894e-01 -2.077567554068378897e+01 2.483563715725157977e+02 6.305898333895184824e-03 2.622200046416085506e+00 3.870405139052135200e+04 0.000000000000000000e+00
6.664518468209128521e-01 -2.079672389780017738e+01 2.492837845826812213e+02 6.587109738061315035e-03 2.176591349201429715e+00 3.870405737912045151e+04 0.000000000000000000e+00
1.289648560006349420e+00 -2.071130292973098719e+01 2.448360722457956626e+02 5.677956449856105987e-03 3.598993248222214891e+00 3.870406009887354594e+04 0.000000000000000000e+00
1.041773511648000028e+00 -2.065359979487966768e+01 2.418294712785059914e+02 4.469811404042016607e-03 2.962877142955365528e+00 3.870406044036256208e+04 0.000000000000000000e+00
9.955505551351071514e-01 -2.061283281324560690e+01 2.493011860703505818e+02 4.169327587675861549e-03 2.780056264528645737e+00 3.870406111109790800e+04 0.000000000000000000e+00
2.318581805232760029e+00 -2.070034999026142231e+01 2.508158073749053472e+02 4.790013525739797266e-03 5.561635983599808597e+00 3.870406260346878116e+04 0.000000000000000000e+00
1.969297067837833648e+00 -2.076910859430340750e+01 2.418118168104095957e+02 5.754411015787250921e-03 4.905901499863848159e+00 3.870406383050237491e+04 0.000000000000000000e+00
1.041627536566105627e+00 -2.075612167449151357e+01 2.512602710064359997e+02 5.504098188985235250e-03 2.793613649644196339e+00 3.870406394048315997e+04 0.000000000000000000e+00
1.851128584767953944e+00 -2.070501963928746036e+01 2.521340289209435355e+02 5.008957702289480556e-03 4.398102502508761447e+00 3.870406539915809117e+04 0.000000000000000000e+00
2.628230254715218983e+00 -2.068590789323149792e+01 2.539925256675514902e+02 4.697948615480259174e-03 5.982993828044309126e+00 3.870406541075392306e+04 0.000000000000000000e+00
2.263794446901872703e+00 -2.079074821443817456e+01 2.503530592059948958e+02 6.427592477224439854e-03 5.289162760357151605e+00 3.870406741824955679e+04 0.000000000000000000e+00
1.484201345857905530e+00 -2.070748846839999757e+01 2.466220984539401115e+02 5.471761760510542895e-03 3.973862852009727664e+00 3.870406891078368790e+04 0.000000000000000000e+00
2.671538548826823511e+00 -2.062380106059585572e+01 2.499441648596148866e+02 3.734003619055669635e-03 6.149210694238236741e+00 3.870406900055368169e+04 0.000000000000000000e+00
1.448549951141048675e+00 -2.073364520642751430e+01 2.504156066153639415e+02 4.656581550308330070e-03 3.725106397615806753e+00 3.870406994707791455e+04 0.000000000000000000e+00
3.061999263773587554e+00 -2.074209921241027743e+01 2.456562669761755728e+02 5.379936379111232951e-03 6.250215484930198295e-01 3.870407166222733213e+04 0.000000000000000000e+00
9.017793201241459666e-01 -2.073870276435351911e+01 2.508256985004437922e+02 5.256428533293530485e-03 2.696274731995512042e+00 3.870407258364016889e+04 0.000000000000000000e+00
2.744468203873916323e+00 -2.065555759483784470e+01 2.433731346399368363e+02 3.840191948629532743e-03 1.010889125748209300e-01 3.870407266398783395e+04 0.000000000000000000e+00
1.791420386336600723e+00 -2.067247601131820289e+01 2.452699225203938340e+02 3.865830009226244122e-03 4.490008512676885388e+00 3.870407345314701524e+04 0.000000000000000000e+00
2.429099747485076843e+00 -2.066004607853617614e+01 2.402054861652883631e+02 4.134885401562670738e-03 5.788527231644545523e+00 3.870407358059948456e+04 0.000000000000000000e+00
1.435163687283910638e+00 -2.064349633160935227e+01 2.537019879311034742e+02 4.124396901323203364e-03 3.649354498220787502e+00 3.870407362080049643e+04 0.000000000000000000e+00
8.686199535382589376e-01 -2.078748388503077393e+01 2.446443972434233558e+02 6.497726069424903869e-03 2.633333087376133808e+00 3.870407458878537727e+04 0.000000000000000000e+00
2.913433636994411380e+00 -2.064728903033252649e+01 2.479516247539743858e+02 4.254959924331973807e-03 3.113030510826625963e-01 3.870407527458287950e+04 0.000000000000000000e+00
1.412942955496463870e+00 -2.076941579261101367e+01 2.503016076950488582e+02 6.526511570138021461e-03 3.613316077207669341e+00 3.870407543513569544e+04 0.000000000000000000e+00
1.092771028381186005e+00 -2.080423718250356657e+01 2.488113277985370075e+02 6.255461764084022103e-03 3.010167464215177446e+00 3.870407695103425795e+04 0.000000000000000000e+00
5.998818788709973093e-01 -2.068437795603037088e+01 2.416704825839808848e+02 5.165484018517234321e-03 2.273490032594049026e+00 3.870407884526083944e+04 0.000000000000000000e+00
6.385214566508705669e-01 -2.074101623296591868e+01 2.502302847473670226e+02 5.506282526444462172e-03 2.186311383623221527e+00 3.870407951379311271e+04 0.000000000000000000e+00
2.746767328563076482e+00 -2.056690681594116299e+01 2.405834602273282599e+02 3.400884353363073896e-03 2.351927123172228018e-01 3.870407991398915328e+04 0.000000000000000000e+00
2.644342651905545960e+00 -2.066318358828904067e+01 2.499802188974502712e+02 5.256565320709190477e-03 6.129097651728989682e+00 3.870408010323117196e+04 0.000000000000000000e+00
2.173384037797358559e+00 -2.062305495901860652e+01 2.447593909596081403e+02 3.625021024465660806e-03 5.230115262356628492e+00 3.870408070715209033e+04 0.000000000000000000e+00
1.749636385096881908e+00 -2.073182499834787151e+01 2.517717549147422460e+02 5.951861618047692148e-03 4.280052316657965150e+00 3.870408234503374842e+04 0.000000000000000000e+00
1.363774716157772016e+00 -2.074012809996722595e+01 2.440781346703992369e+02 6.244693681106148857e-03 3.653020192756308404e+00 3.870408324068898219e+04 0.000000000000000000e+00
6.752143457462841392e-01 -2.074820996966992936e+01 2.491019327783893118e+02 5.337751052966314448e-03 2.078808429280308623e+00 3.870408466405403306e+04 0.000000000000000000e+00
9.851125513754201979e-01 -2.071352978313660032e+01 2.459805370978865255e+02 6.000994553469525365e-03 2.824432272296908408e+00 3.870408502373862575e+04 0.000000000000000000e+00
1.673413120105729179e+00 -2.077391550769982231e+01 2.430337780368204506e+02 6.165927034150245865e-03 4.283496353836635961e+00 3.870408780562187894e+04 0.000000000000000000e+00
1.029630386501824590e+00 -2.072982600090042027e+01 2.528730993288118043e+02 4.991368142691502210e-03 2.797878458780969080e+00 3.870408876388171484e+04 0.000000000000000000e+00
1.832798467125299924e+00 -2.066442191819530905e+01 2.427849510566587412e+02 4.282434805787781879e-03 4.524128700910624801e+00 3.870408901786695060e+04 0.000000000000000000e+00
8.419023739241227045e-02 -2.070342919825310801e+01 2.440092990934160184e+02 5.744883979665269154e-03 1.059065648706724483e+00 3.870409336973191239e+04 0.000000000000000000e+00
1.122604103271329867e+00 -2.065129998746906992e+01 2.504092972221982052e+02 4.927531484721664468e-03 3.133005956277963744e+00 3.870409523494134919e+04 0.000000000000000000e+00
2.847261677800332902e-01 -2.064408254365363149e+01 2.443809286174873421e+02 4.312236952195059453e-03 1.642456264826617884e+00 3.870409557039348874e+04 0.000000000000000000e+00
3.037122837225250116e+00 -2.060737994530873252e+01 2.497601471489879543e+02 4.007398328873776859e-03 7.415436520777988205e-01 3.870409564479284745e+04 0.000000000000000000e+00
1.073974350661920596e+00 -2.075203239602540606e+01 2.474625694796910977e+02 5.407441575977937898e-03 3.118605350230035267e+00 3.870409571050387603e+04 0.000000000000000000e+00
1.691520602729349454e+00 -2.064428607289671902e+01 2.534935584608574004e+02 4.132861247592277236e-03 4.160641965070859705e+00 3.870409581519914354e+04 0.000000000000000000e+00
1.091306128444421653e+00 -2.067312311249378354e+01 2.526795366926423583e+02 4.558339239849796935e-03 3.048900380360028972e+00 3.870409610602302564e+04 0.000000000000000000e+00
2.186667336185771138e+00 -2.068489113641994948e+01 2.394339449240173678e+02 4.758985497622195485e-03 5.476479770628183807e+00 3.870409624253264337e+04 0.000000000000000000e+00
2.914420593126060943e+00 -2.064485520912074890e+01 2.386584022914299510e+02 4.027141512056717047e-03 5.290672159636944372e-01 3.870409679526876425e+04 0.000000000000000000e+00
1.862635206922471420e+00 -2.068316367912553133e+01 2.389511365038991357e+02 4.940386927381375422e-03 4.732964754909645855e+00 3.870409990080737043e+04 0.000000000000000000e+00
9.649505410978441722e-01 -2.068260692939561096e+01 2.533126574266649129e+02 4.799965229776918633e-03 2.650914936217710238e+00 3.870410175524073566e+04 0.000000000000000000e+00
4.872779623731421372e-02 -2.069648793938744546e+01 2.468126059343429688e+02 4.485549995913600853e-03 8.788462317793974687e-01 3.870410308922656259e+04 0.000000000000000000e+00
1.733549014131750887e+00 -2.056429642720366502e+01 2.463123881522181478e+02 3.663625060235775350e-03 4.398470721370757452e+00 3.870410552478246973e+04 0.000000000000000000e+00
4.820586920696864203e-02 -2.071292885436479025e+01 2.423411845668422302e+02 4.987086105493186185e-03 9.642681090126667964e-01 3.870410580149492307e+04 0.000000000000000000e+00
2.486268884847063765e-01 -2.066229519838169182e+01 2.385368652628824009e+02 4.053002780298837690e-03 1.513902167491079753e+00 3.870410589987334242e+04 0.000000000000000000e+00
